text,label
"Dear Michael, your order #555791 has been shipped and will arrive by Wednesday.",0
"Dear Alice, your order #597020 has been shipped and will arrive by Thursday.",0
"Hi Alice, your monthly cloud usage report is ready. Total spend: $364. — Thanks.",0
"Hi John, just a quick reminder about the project deadline this Friday. Please submit your work on time.
Thanks.",0
Congratulations! You have been selected as the winner of our $762 lottery. Claim your prize now: http://2dfawof1h7.xyz/verify?id=s1ed5zwfl25i,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://bfe4e2la18.tk/verify?id=ukty5coa620x,1
"Hi John, your monthly cloud usage report is ready. Total spend: $269.",0
"Hi James, your monthly cloud usage report is ready. Total spend: $166.",0
"Dear Bob, thank you for your purchase. Your invoice #463065 is attached for your records.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://blbdvrj3ml.xyz/verify?id=52hqjbhr0lo0,1
"Hi John, your monthly cloud usage report is ready. Total spend: $167.
Thanks.",0
"Hi, the quarterly business review presentation is scheduled for Wednesday. Please prepare your slides. — Thanks.",0
"Dear Lisa, your order #451771 has been shipped and will arrive by Monday.",0
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://5yi34njruq.xyz/verify?id=22gmlumla0mg,1
Your PayPal account has been limited. Please update your information to restore access: http://sm40m7vpci.xyz/verify?id=1mo8yfgfwor9,1
Your package could not be delivered due to an incorrect address. Update your shipping info: http://v1c9i4992d.ml/verify?id=a0cwmbqftsy2,1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://8dp7oe483s.tk/verify?id=ltrouf5xbf6y,1
RE: URGENT You have received a secure document from Alice. Click here to view: http://b1imyyzcea.xyz/verify?id=gvv1ru6748dg,1
"Hi James, your monthly cloud usage report is ready. Total spend: $183.",0
"Dear Bob, you have an unclaimed tax refund of $25946. Submit your details to receive payment: http://zo0cvdyqj4.xyz/verify?id=d4xc1lo59twy",1
"Hi Sarah, your monthly cloud usage report is ready. Total spend: $374.  Thanks.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://6i6rd35n8v.xyz/verify?id=23rlg3p380cw",1
FW: Congratulations! You have been selected as the winner of our $5140 lottery. Claim your prize now: http://uzjdhd69l6.tk/verify?id=cvoi4squztg8 Do not ignore this message.,1
"Dear Michael, thank you for your purchase. Your invoice #228823 is attached for your records.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://o34u4us6ik.ml/verify?id=7v5pvhmcjf30,1
"Dear John, thank you for your purchase. Your invoice #190724 is attached for your records.",0
"Dear Sarah, your order #579386 has been shipped and will arrive by Tuesday.",0
Congratulations! You have been selected as the winner of our $26433 lottery. Claim your prize now: http://3uoevodzce.tk/verify?id=ir2uorbkexuk,1
You have received a secure document from Bob. Click here to view: http://wmpvpijj2l.tk/verify?id=du4g1c7tsvrx,1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://4gz0iudxn6.xyz/verify?id=59ekhyhfwms3,1
"Hi Michael, your monthly cloud usage report is ready. Total spend: $167.",0
"Hello Bob, welcome to our platform! Here are some resources to help you get started.
Thanks.",0
"ALERT: Your credit card ending in 3522 has been charged $25386. If this was not you, click here: http://c58p8gpqez.tk/verify?id=6kxq0g025kgs",1
Act now! Limited time offer - get a free $12741 gift card. Click to claim: http://yfgfh5z1yt.ml/verify?id=14gzt0ek124x,1
"Dear Sarah, your account has been flagged for review. Provide your login credentials to continue: http://tuon0lb5o4.tk/verify?id=w75r6zkr2syd",1
"Hi Bob, your monthly cloud usage report is ready. Total spend: $288. — Thanks.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://848jlca4an.xyz/verify?id=omb2a0xz8rk6,1
"ALERT: Your credit card ending in 2106 has been charged $42851. If this was not you, click here: http://7qebr7y3vu.tk/verify?id=m8xuncsstevc",1
"Hi Alice, your monthly cloud usage report is ready. Total spend: $117.",0
"Dear Lisa, your account has been flagged for review. Provide your login credentials to continue: http://60kqaityw4.xyz/verify?id=6l2hf9ju8hk0",1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://27nk5ebu7r.xyz/verify?id=ihi275ocqhs4,1
"Dear David, thank you for your purchase. Your invoice #655128 is attached for your records.",0
"Dear Lisa, your order #192881 has been shipped and will arrive by Monday.",0
You have received a secure document from Bob. Click here to view: http://mnyqumeqn8.tk/verify?id=6qotrh5hwx5i,1
"Dear customer, your refund of $369 has been processed. It will appear in your account within 5 business days.",0
"Dear Sarah, your order #326235 has been shipped and will arrive by Wednesday. (see attached) Thanks.",0
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://99fv4kycgx.ml/verify?id=ipwr7yp770rl,1
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://kw28m67yra.xyz/verify?id=ovu7709yz6l5,1
You have received a secure document from Alice. Click here to view: http://k062puliqg.ml/verify?id=6gu4yboc5vos,1
Your PayPal account has been limited. Please update your information to restore access: http://sx6iussx0r.tk/verify?id=7arj8sst61no,1
"Dear Bob, thank you for your purchase. Your invoice #136178 is attached for your records.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://5rq0t4lfnp.tk/verify?id=349ztzq4w8f2",1
Congratulations! You have been selected as the winner of our $477 lottery. Claim your prize now: http://s3fl3g2zp7.tk/verify?id=8acwuaps3j6v,1
Act now! Limited time offer - get a free $37277 gift card. Click to claim: http://u1hmjwowa1.tk/verify?id=emnauo7d9tfq,1
"Hi Emily, your monthly cloud usage report is ready. Total spend: $389.",0
"Hi Lisa, your monthly cloud usage report is ready. Total spend: $492.",0
"Dear customer, your refund of $173 has been processed. It will appear in your account within 5 business days.",0
Your PayPal account has been limited. Please update your information to restore access: http://ad5ukgjbja.ml/verify?id=wws3w3j98935,1
Your PayPal account has been limited. Please update your information to restore access: http://dhbjtah50k.xyz/verify?id=yi21gmjhao1r,1
"Dear customer, your refund of $250 has been processed. It will appear in your account within 5 business days. — Thanks.",0
"Dear customer, your refund of $384 has been processed. It will appear in your account within 5 business days.",0
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://f0359r4dk6.ml/verify?id=va9zwqn71986,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://6ccphmidsi.ml/verify?id=ab8rgx12m4ap,1
You have received a secure document from James. Click here to view: http://pbxywsps0p.ml/verify?id=pj36g69fxwix,1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://wtqr8hidv9.ml/verify?id=a0h00i3mxcuv",1
"Hi David, your monthly cloud usage report is ready. Total spend: $99.",0
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://zkjs7hlvbu.ml/verify?id=16se4uh8lv63,1
"Hi Emily, your monthly cloud usage report is ready. Total spend: $383.",0
"ALERT: Your credit card ending in 7568 has been charged $15417. If this was not you, click here: http://dkr6yklzlo.tk/verify?id=cswgkmwdnefk",1
"Hi Michael, your monthly cloud usage report is ready. Total spend: $476.",0
"Dear David, your order #439344 has been shipped and will arrive by Wednesday.",0
RE: URGENT Wire transfer of $27650 is pending your approval. Review and authorize the transaction: http://46tqylbmdk.tk/verify?id=3m4ldq4m0d2y Time sensitive.,1
"Dear Michael, your order #739552 has been shipped and will arrive by Monday.",0
"ALERT: Your credit card ending in 8622 has been charged $17155. If this was not you, click here: http://kbb3mqqd08.tk/verify?id=f2wbp7zfrfd0",1
"Dear James, thank you for your purchase. Your invoice #198786 is attached for your records.",0
Wire transfer of $13416 is pending your approval. Review and authorize the transaction: http://3iugdeckv2.tk/verify?id=imjy5ottn8gb,1
"Dear John, your account has been flagged for review. Provide your login credentials to continue: http://gbdk6sfegd.ml/verify?id=5s44e8rvhfh6",1
"Dear Emily, thank you for your purchase. Your invoice #999147 is attached for your records. — Thanks.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://hyl5jxqpuu.tk/verify?id=bxq45g6r95uz,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://ybvgmxclxw.tk/verify?id=z3op9hnlh58e,1
FW: URGENT: Unusual login activity detected on your account. Secure your account immediately: http://eqbd0tnnaj.tk/verify?id=i5nzwgo2oltg,1
Wire transfer of $37721 is pending your approval. Review and authorize the transaction: http://j02yvcaco0.ml/verify?id=6o43qy628msm,1
"Dear Michael, thank you for your purchase. Your invoice #605225 is attached for your records.",0
"Dear Emily, your order #278539 has been shipped and will arrive by Tuesday.",0
Congratulations! You have been selected as the winner of our $29629 lottery. Claim your prize now: http://7qoy9srpjk.xyz/verify?id=skluj7ni6wi8,1
"Dear David, thank you for your purchase. Your invoice #612122 is attached for your records.",0
"Dear Sarah, your order #138308 has been shipped and will arrive by Wednesday.",0
"Hi everyone, the office will be closed on Monday for the public holiday. Enjoy your day off!  Thanks.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://gwnsjj2iwh.ml/verify?id=hne9i3tsi3nv,1
"Dear Emily, your account has been flagged for review. Provide your login credentials to continue: http://sohe6cshf5.tk/verify?id=qrb271vbh9r9",1
"Dear David, your account has been flagged for review. Provide your login credentials to continue: http://oy1ncfnqrr.tk/verify?id=21cjwfacu78g",1
Wire transfer of $28884 is pending your approval. Review and authorize the transaction: http://0xz1xpmy1e.ml/verify?id=f0l2ug4bscwp,1
FW: URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://w9eyuptzdy.ml/verify?id=u81bi6njaew6,1
"Dear Bob, thank you for your purchase. Your invoice #181347 is attached for your records.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://j5dqc7bnmf.ml/verify?id=wnngm6nrrazy,1
Your PayPal account has been limited. Please update your information to restore access: http://aju2g287ca.xyz/verify?id=h211mv975oki,1
"Dear Emily, your order #550207 has been shipped and will arrive by Tuesday.  Thanks.",0
RE: URGENT Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://6ge1xisj9d.ml/verify?id=yc1l677fchi1 Time sensitive.,1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://863c6bv4i0.tk/verify?id=c513mfxykt64,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://qkf84emz2q.xyz/verify?id=onoy4mwcduc4,1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://m4r0hobgoi.xyz/verify?id=8i2nc88osrb2,1
"Dear customer, your refund of $45 has been processed. It will appear in your account within 5 business days.",0
"Dear customer, your refund of $99 has been processed. It will appear in your account within 5 business days.",0
"Hi Sarah, just a quick reminder about the project deadline this Thursday. Please submit your work on time.",0
"Dear Michael, thank you for your purchase. Your invoice #947207 is attached for your records. (see attached) Thanks.",0
"Dear Michael, your order #105374 has been shipped and will arrive by Thursday.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://7j4rcetakj.tk/verify?id=71e493sb9q45",1
Wire transfer of $4933 is pending your approval. Review and authorize the transaction: http://90msst307b.xyz/verify?id=5501dn53nb2w,1
Wire transfer of $32352 is pending your approval. Review and authorize the transaction: http://3hucno4eoq.xyz/verify?id=41a81elvaco4,1
"Dear Michael, your order #180675 has been shipped and will arrive by Thursday.",0
Congratulations! You have been selected as the winner of our $20842 lottery. Claim your prize now: http://kbfev1s97p.ml/verify?id=241r2sdql8l2,1
"RE: URGENT ALERT: Your credit card ending in 3259 has been charged $10474. If this was not you, click here: http://zn3zhfk3xp.xyz/verify?id=1vkvt4fba45v Do not ignore this message.",1
FW: Your Zoom account requires immediate verification. Click below to confirm your identity: http://pnb61tohay.tk/verify?id=3qcfpito83tn,1
"Hi Sarah, just a quick reminder about the project deadline this Wednesday. Please submit your work on time. — Thanks.",0
"Dear Alice, your account has been flagged for review. Provide your login credentials to continue: http://9g0jbbhsa2.xyz/verify?id=0qxkragnexlb",1
"Dear John, your order #634462 has been shipped and will arrive by Thursday.",0
"Dear student, your assignment for Computer Science has been graded. You can view your score on the portal.
Thanks.",0
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://rehxf7n9a8.tk/verify?id=tyqj1mi15ren,1
"Hi Alice, your monthly cloud usage report is ready. Total spend: $448.",0
"Dear customer, your refund of $373 has been processed. It will appear in your account within 5 business days.",0
"Dear Alice, thank you for your purchase. Your invoice #943868 is attached for your records.",0
"Dear David, thank you for your purchase. Your invoice #270827 is attached for your records.  Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://5ax14ae2sh.ml/verify?id=nig9m0qa8qeq,1
"Hi team, the code freeze for release v2.5 starts Thursday. Please merge all pending PRs before then.  Thanks.",0
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://cbl946xem6.tk/verify?id=mduf9bnkl2bd,1
Wire transfer of $6748 is pending your approval. Review and authorize the transaction: http://817h7wfpdf.xyz/verify?id=ry7mm6hpat5x,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://y6xrdn4mp3.ml/verify?id=o0d1vtekpsjw,1
Your package could not be delivered due to an incorrect address. Update your shipping info: http://qbhi4g4wtx.xyz/verify?id=2o6f6combuum,1
Congratulations! You have been selected as the winner of our $27055 lottery. Claim your prize now: http://tin1oj7ntu.xyz/verify?id=gkaqr3qeb5ab,1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://wn1jv5js0c.xyz/verify?id=qmlkrdgsf6ni",1
RE: URGENT Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://5kxk7yz7mh.ml/verify?id=1gw9yad14fw3 Time sensitive.,1
"Hello, we wanted to let you know that your subscription will renew on Monday. No action needed.  Thanks.",0
"Dear John, your order #390858 has been shipped and will arrive by Thursday.  Thanks.",0
"ALERT: Your credit card ending in 7091 has been charged $6944. If this was not you, click here: http://r6xwtopxni.tk/verify?id=1gjr6x4leu42",1
FW: IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://su7jijohmx.ml/verify?id=ie1g4rv4q0le Time sensitive.,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://x9du5drwz9.xyz/verify?id=sskrfeykm508",1
"FW: Dear user, your email storage is almost full. Click below to upgrade your account for free: http://bki0hrzt56.ml/verify?id=1nqd6mujue2g Do not ignore this message.",1
Congratulations! You have been selected as the winner of our $2473 lottery. Claim your prize now: http://a76zl2ls3x.tk/verify?id=9p7y9jjojf0s,1
"ALERT: Your credit card ending in 9463 has been charged $21924. If this was not you, click here: http://1zbe0m5lkf.tk/verify?id=30x7ylf2wpzj",1
"Dear David, you have an unclaimed tax refund of $38034. Submit your details to receive payment: http://knktt5n2fp.tk/verify?id=p6m0kv6ahste",1
"Dear Michael, your order #765262 has been shipped and will arrive by Wednesday.",0
"Hello, we wanted to let you know that your subscription will renew on Tuesday. No action needed.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://cpi6z8i4bu.tk/verify?id=6j7ufr9trrgv,1
"Dear customer, your refund of $492 has been processed. It will appear in your account within 5 business days.",0
Your PayPal account has been limited. Please update your information to restore access: http://31axjebsqg.tk/verify?id=041ytsva3b1f Do not ignore this message.,1
Act now! Limited time offer - get a free $8889 gift card. Click to claim: http://190gtayyjd.xyz/verify?id=zpuof2f42vci,1
"Hi David, your monthly cloud usage report is ready. Total spend: $39.",0
FW: Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://du73g2tf8k.ml/verify?id=gmhfmdpc8lj5,1
"Dear John, you have an unclaimed tax refund of $2992. Submit your details to receive payment: http://166v51djgl.ml/verify?id=0es0h8x5f9qu",1
"Dear Alice, you have an unclaimed tax refund of $33490. Submit your details to receive payment: http://wz7zqoy017.ml/verify?id=g9v9xe2t73rd",1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://34uhqcswlw.ml/verify?id=4f0drrr7nspk,1
"Dear Emma, thank you for your purchase. Your invoice #898931 is attached for your records.",0
"Hi Lisa, just a quick reminder about the project deadline this Thursday. Please submit your work on time. — Thanks.",0
"Dear Emily, thank you for your purchase. Your invoice #502819 is attached for your records. — Thanks.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://84qna72vn4.ml/verify?id=732c48loh133,1
"Hi John, your monthly cloud usage report is ready. Total spend: $338. (see attached) Thanks.",0
"Dear James, your order #349312 has been shipped and will arrive by Tuesday. (see attached) Thanks.",0
"Dear Emily, your order #231245 has been shipped and will arrive by Wednesday. — Thanks.",0
"Dear Michael, your order #155552 has been shipped and will arrive by Monday.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://1880e2if1p.tk/verify?id=nyoo2yaj5ffg,1
"Hi David, your monthly cloud usage report is ready. Total spend: $334.",0
Wire transfer of $37923 is pending your approval. Review and authorize the transaction: http://t7v4e8rb28.xyz/verify?id=rneyp4c70dda,1
"Hello, your flight booking confirmation for Thursday is attached. Have a great trip!
Thanks.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://ue44u8b4vz.ml/verify?id=xfjqn7zg9759",1
"Dear Emily, thank you for your purchase. Your invoice #910215 is attached for your records.",0
Wire transfer of $29111 is pending your approval. Review and authorize the transaction: http://jxh42cirgl.ml/verify?id=gqidwrm2ucd7,1
Your PayPal account has been limited. Please update your information to restore access: http://35yt410qjc.xyz/verify?id=xnls2e4hcqt1,1
"Dear John, thank you for your purchase. Your invoice #657053 is attached for your records.",0
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://4irajj4jkg.tk/verify?id=qgg0khgia3w4",1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://qwvw7yrq7s.tk/verify?id=32jopyqg1v4j",1
"Dear Sarah, your order #392563 has been shipped and will arrive by Thursday.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://nmwriw838s.ml/verify?id=qew7idki6luy,1
"Hi team, please find the attached report for May. Let me know if you have any questions.",0
"Dear Bob, thank you for your purchase. Your invoice #485606 is attached for your records.",0
"Hi Emily, just a quick reminder about the project deadline this Tuesday. Please submit your work on time.
Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://7pwgnawf7p.tk/verify?id=ni4lq7aci2jc,1
"Dear Bob, your order #906630 has been shipped and will arrive by Monday.",0
Act now! Limited time offer - get a free $23570 gift card. Click to claim: http://adq1qh26ow.ml/verify?id=yzznrwz28r3g,1
"Hi Sarah, your monthly cloud usage report is ready. Total spend: $266.",0
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://5rtd3u8n12.xyz/verify?id=dguw85cybcz6,1
"Dear Emily, your order #708933 has been shipped and will arrive by Wednesday.  Thanks.",0
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://rgdktfbepl.xyz/verify?id=7lloncqic3xl,1
"Hi Alice, your monthly cloud usage report is ready. Total spend: $492.",0
RE: URGENT SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://ecxnqpxui2.tk/verify?id=c51k2pnvcmh6,1
"Dear David, thank you for your purchase. Your invoice #102522 is attached for your records.",0
Your PayPal account has been limited. Please update your information to restore access: http://v4gskvrdhc.xyz/verify?id=s92eizzs39n0,1
"Dear Alice, your account has been flagged for review. Provide your login credentials to continue: http://3hao9o8njz.ml/verify?id=ne8vvits949z",1
FW: Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://buc2qdq7sm.ml/verify?id=1ifkytarjxik Do not ignore this message.,1
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://rz0udumjb9.xyz/verify?id=up6kfgx25vyy,1
"Hi Sarah, just a quick reminder about the project deadline this Friday. Please submit your work on time.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://d5fzp3ryft.tk/verify?id=fptg5f47k3if,1
Wire transfer of $46807 is pending your approval. Review and authorize the transaction: http://gcpkudrh1e.ml/verify?id=bgg1n1wolv6f,1
"Dear applicant, we are pleased to inform you that your application for the Data Structures program has been received.
Thanks.",0
"Hi team, please find the attached report for February. Let me know if you have any questions.
Thanks.",0
"Dear Alice, your order #992486 has been shipped and will arrive by Wednesday. — Thanks.",0
"Dear Emily, thank you for your purchase. Your invoice #734050 is attached for your records.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://ekb6q4q5di.tk/verify?id=qwir1e88r0dt",1
"Dear James, thank you for your purchase. Your invoice #535907 is attached for your records.",0
Act now! Limited time offer - get a free $19604 gift card. Click to claim: http://0dp50es5s1.ml/verify?id=evcczhjnqncn,1
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://dywhwqov77.ml/verify?id=aryv5kgw6bqm,1
You have received a secure document from Michael. Click here to view: http://mw0nu5ukn3.xyz/verify?id=riawvh85vwjy,1
Your package could not be delivered due to an incorrect address. Update your shipping info: http://815j0xz48i.tk/verify?id=2owu52swyyds,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://kw9yr3qe0x.tk/verify?id=bgeg0zllbqno,1
"Dear Emily, thank you for your purchase. Your invoice #466995 is attached for your records.",0
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://pbwuh4w95f.tk/verify?id=15iietcw67k3",1
"Dear Sarah, your order #777766 has been shipped and will arrive by Tuesday.",0
"Dear Emily, your order #377764 has been shipped and will arrive by Wednesday. — Thanks.",0
"Dear David, thank you for your purchase. Your invoice #937734 is attached for your records.",0
You have received a secure document from Michael. Click here to view: http://r0cju0ecp1.xyz/verify?id=x93sph0ejw5c,1
"Dear Emma, thank you for your purchase. Your invoice #279137 is attached for your records.",0
"FW: ALERT: Your credit card ending in 9928 has been charged $2329. If this was not you, click here: http://3iahtqy0ok.xyz/verify?id=j9qgzaxp3olu Do not ignore this message.",1
"Hi Emma, your monthly cloud usage report is ready. Total spend: $227.",0
You have received a secure document from James. Click here to view: http://ri9amqc1el.ml/verify?id=fu6pt4g45e53,1
"RE: URGENT Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://cpoja3zxx2.ml/verify?id=fmif5ys71sj9 Time sensitive.",1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://v2c0azj6im.tk/verify?id=fdkoew3t9pqe,1
Wire transfer of $9911 is pending your approval. Review and authorize the transaction: http://202j3x4j9z.xyz/verify?id=0z5wf3hwizjk,1
"Dear Michael, your order #494450 has been shipped and will arrive by Wednesday. (see attached) Thanks.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://4ebz1bpcqt.tk/verify?id=etyoaxlmkp38",1
"Hi Alice, your monthly cloud usage report is ready. Total spend: $107.  Thanks.",0
"Dear Sarah, your order #154982 has been shipped and will arrive by Wednesday.",0
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://mw89wr919t.tk/verify?id=pnif1dvba1ye,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://t9fg7i2sz9.tk/verify?id=zt9j7t18eum8 Time sensitive.,1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://hvmyaqt0m2.xyz/verify?id=q7ntqflapirv",1
"Dear Bob, your order #310898 has been shipped and will arrive by Friday.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://a01zzzl7sl.tk/verify?id=28u84ww2y99c,1
"Dear David, thank you for your purchase. Your invoice #825554 is attached for your records.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://ss2kwuhw5v.ml/verify?id=67vag2kaj7p4,1
Your package could not be delivered due to an incorrect address. Update your shipping info: http://dzvloibexk.ml/verify?id=7gfonix6v2vv,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://hxf0k4dqvb.xyz/verify?id=p3dffu6o43k5,1
You have received a secure document from Emily. Click here to view: http://rk03rwer2z.xyz/verify?id=v61khnfp7ye1,1
"Dear John, your order #726984 has been shipped and will arrive by Thursday.",0
Congratulations! You have been selected as the winner of our $32231 lottery. Claim your prize now: http://46g272vpy2.ml/verify?id=0fpx8ir2i7vl,1
"Dear John, thank you for your purchase. Your invoice #997195 is attached for your records.",0
"FW: Dear Emma, your account has been flagged for review. Provide your login credentials to continue: http://lv5h8wesh8.xyz/verify?id=sd9qztz9dm6h Do not ignore this message.",1
"Dear David, thank you for your purchase. Your invoice #697526 is attached for your records.",0
Wire transfer of $6937 is pending your approval. Review and authorize the transaction: http://wv5r2uvfi4.xyz/verify?id=r65tuik26lkm Do not ignore this message.,1
"Hi David, your monthly cloud usage report is ready. Total spend: $200.",0
"Dear customer, your refund of $298 has been processed. It will appear in your account within 5 business days. — Thanks.",0
Congratulations! You have been selected as the winner of our $376 lottery. Claim your prize now: http://pf5pazgnhx.xyz/verify?id=p0hwupnmeklc,1
Act now! Limited time offer - get a free $26084 gift card. Click to claim: http://x7cwaf6sll.xyz/verify?id=94b1m8td9bph,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://8uvfjbyk13.ml/verify?id=e5jxc7xys5jh,1
"Hi Emily, your monthly cloud usage report is ready. Total spend: $457.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://1izim8meiv.ml/verify?id=l9jb55zob5xv,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://fe16ldov6y.tk/verify?id=dupf5rwf458q",1
"Dear David, thank you for your purchase. Your invoice #784691 is attached for your records.",0
"Hi David, just a quick reminder about the project deadline this Friday. Please submit your work on time. — Thanks.",0
"Dear Sarah, your order #868258 has been shipped and will arrive by Friday.",0
"Hi David, your monthly cloud usage report is ready. Total spend: $13.",0
Act now! Limited time offer - get a free $32052 gift card. Click to claim: http://rdn1nrvkxl.ml/verify?id=lv6gxv7eyqm1,1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://x0bhhs8m4n.ml/verify?id=urmwqc9m4f00",1
"Hi Emma, your monthly cloud usage report is ready. Total spend: $125.",0
Act now! Limited time offer - get a free $12801 gift card. Click to claim: http://5ykj6nhu6p.ml/verify?id=k3ejh4bgje2e,1
You have received a secure document from Michael. Click here to view: http://vxyao06v7r.tk/verify?id=w28642ye7u3l,1
"Dear Lisa, thank you for your purchase. Your invoice #956283 is attached for your records.
Thanks.",0
"Hi Sarah, your monthly cloud usage report is ready. Total spend: $89.",0
"Dear Bob, thank you for your purchase. Your invoice #932136 is attached for your records.",0
"Dear Lisa, your order #343403 has been shipped and will arrive by Wednesday.",0
"Dear John, your order #325410 has been shipped and will arrive by Thursday.",0
FW: You have received a secure document from Sarah. Click here to view: http://8qzm96xplg.tk/verify?id=n7nkxrvo7z1o Do not ignore this message.,1
"Dear James, your order #383999 has been shipped and will arrive by Tuesday.",0
"Dear Michael, thank you for your purchase. Your invoice #598901 is attached for your records.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://fh91kkfz6n.xyz/verify?id=wd203p4qt2ud,1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://llx5qxpcq7.xyz/verify?id=m76y8vs2fsj9",1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://8qi6sx1ft1.xyz/verify?id=japwtvz7aof2,1
"Dear Emma, your order #381824 has been shipped and will arrive by Thursday.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://jz9xu42qkg.ml/verify?id=hcrdyipipnms,1
Wire transfer of $21754 is pending your approval. Review and authorize the transaction: http://8n08umfhcw.ml/verify?id=b2a2w6tuqusc,1
"Dear Sarah, your account has been flagged for review. Provide your login credentials to continue: http://jjx6a86liu.tk/verify?id=gw7m1xhnhj53",1
"Dear Emily, your account has been flagged for review. Provide your login credentials to continue: http://23kkynzmgh.tk/verify?id=6mhntrjoqi1b",1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://2pu2tw6gn9.tk/verify?id=nbcu4z7crz9n,1
